i;j;t;TC_aijt;G_aijt;F_aij;W_ij
22;1;13;1000000;0.1;0.0002;118
22;1;14;1000000;0.1;0.0002;118
22;2;1;1000000;0.1;0.0002;120
22;2;2;1000000;0.1;0.0002;120
22;2;3;1000000;0.1;0.0002;120
22;2;4;1000000;0.1;0.0002;120
22;2;5;1000000;0.1;0.0002;120
22;2;6;1000000;0.1;0.0002;120
22;2;7;1000000;0.1;0.0002;120
22;2;8;1000000;0.1;0.0002;120
22;2;9;1000000;0.1;0.0002;120
22;2;10;1000000;0.1;0.0002;120
22;2;11;1000000;0.1;0.0002;120
22;2;12;1000000;0.1;0.0002;120
22;2;13;1000000;0.1;0.0002;120
22;2;14;1000000;0.1;0.0002;120
22;3;1;1000000;0.1;0.0002;73
22;3;2;1000000;0.1;0.0002;73
22;3;3;1000000;0.1;0.0002;73
22;3;4;1000000;0.1;0.0002;73
22;3;5;1000000;0.1;0.0002;73
22;3;6;1000000;0.1;0.0002;73
22;3;7;1000000;0.1;0.0002;73
22;3;8;1000000;0.1;0.0002;73
22;3;9;1000000;0.1;0.0002;73
22;3;10;1000000;0.1;0.0002;73
22;3;11;1000000;0.1;0.0002;73
22;3;12;1000000;0.1;0.0002;73
22;3;13;1000000;0.1;0.0002;73
22;3;14;1000000;0.1;0.0002;73
22;4;1;1000000;0.1;0.0002;38
22;4;2;1000000;0.1;0.0002;38
22;4;3;1000000;0.1;0.0002;38
22;4;4;1000000;0.1;0.0002;38
22;4;5;1000000;0.1;0.0002;38
22;4;6;1000000;0.1;0.0002;38
22;4;7;1000000;0.1;0.0002;38
22;4;8;1000000;0.1;0.0002;38
22;4;9;1000000;0.1;0.0002;38
22;4;10;1000000;0.1;0.0002;38
22;4;11;1000000;0.1;0.0002;38
22;4;12;1000000;0.1;0.0002;38
22;4;13;1000000;0.1;0.0002;38
22;4;14;1000000;0.1;0.0002;38
22;5;1;1000000;0.1;0.0002;47
22;5;2;1000000;0.1;0.0002;47
22;5;3;1000000;0.1;0.0002;47
22;5;4;1000000;0.1;0.0002;47
22;5;5;1000000;0.1;0.0002;47
22;5;6;1000000;0.1;0.0002;47
22;5;7;1000000;0.1;0.0002;47
22;5;8;1000000;0.1;0.0002;47
22;5;9;1000000;0.1;0.0002;47
22;5;10;1000000;0.1;0.0002;47
22;5;11;1000000;0.1;0.0002;47
22;5;12;1000000;0.1;0.0002;47
22;5;13;1000000;0.1;0.0002;47
22;5;14;1000000;0.1;0.0002;47
22;6;1;1000000;0.1;0.0002;153
22;6;2;1000000;0.1;0.0002;153
22;6;3;1000000;0.1;0.0002;153
22;6;4;1000000;0.1;0.0002;153
22;6;5;1000000;0.1;0.0002;153
22;6;6;1000000;0.1;0.0002;153
22;6;7;1000000;0.1;0.0002;153
22;6;8;1000000;0.1;0.0002;153
22;6;9;1000000;0.1;0.0002;153
22;6;10;1000000;0.1;0.0002;153
22;6;11;1000000;0.1;0.0002;153
22;6;12;1000000;0.1;0.0002;153
22;6;13;1000000;0.1;0.0002;153
22;6;14;1000000;0.1;0.0002;153
22;7;1;1000000;0.1;0.0002;74
22;7;2;1000000;0.1;0.0002;74
22;7;3;1000000;0.1;0.0002;74
22;7;4;1000000;0.1;0.0002;74
22;7;5;1000000;0.1;0.0002;74
22;7;6;1000000;0.1;0.0002;74
22;7;7;1000000;0.1;0.0002;74
22;7;8;1000000;0.1;0.0002;74
22;7;9;1000000;0.1;0.0002;74
22;7;10;1000000;0.1;0.0002;74
22;7;11;1000000;0.1;0.0002;74
22;7;12;1000000;0.1;0.0002;74
22;7;13;1000000;0.1;0.0002;74
22;7;14;1000000;0.1;0.0002;74
22;8;1;1000000;0.1;0.0002;105
22;8;2;1000000;0.1;0.0002;105
22;8;3;1000000;0.1;0.0002;105
22;8;4;1000000;0.1;0.0002;105
22;8;5;1000000;0.1;0.0002;105
22;8;6;1000000;0.1;0.0002;105
22;8;7;1000000;0.1;0.0002;105
22;8;8;1000000;0.1;0.0002;105
22;8;9;1000000;0.1;0.0002;105
22;8;10;1000000;0.1;0.0002;105
22;8;11;1000000;0.1;0.0002;105
22;8;12;1000000;0.1;0.0002;105
22;8;13;1000000;0.1;0.0002;105
22;8;14;1000000;0.1;0.0002;105
22;9;1;1000000;0.1;0.0002;55
22;9;2;1000000;0.1;0.0002;55
22;9;3;1000000;0.1;0.0002;55
22;9;4;1000000;0.1;0.0002;55
22;9;5;1000000;0.1;0.0002;55
22;9;6;1000000;0.1;0.0002;55
22;9;7;1000000;0.1;0.0002;55
22;9;8;1000000;0.1;0.0002;55
22;9;9;1000000;0.1;0.0002;55
22;9;10;1000000;0.1;0.0002;55
22;9;11;1000000;0.1;0.0002;55
22;9;12;1000000;0.1;0.0002;55
22;9;13;1000000;0.1;0.0002;55
22;9;14;1000000;0.1;0.0002;55
23;1;1;1000000;0.1;0.0002;78
23;1;2;1000000;0.1;0.0002;78
23;1;3;1000000;0.1;0.0002;78
23;1;4;1000000;0.1;0.0002;78
23;1;5;1000000;0.1;0.0002;78
23;1;6;1000000;0.1;0.0002;78
23;1;7;1000000;0.1;0.0002;78
23;1;8;1000000;0.1;0.0002;78
23;1;9;1000000;0.1;0.0002;78
23;1;10;1000000;0.1;0.0002;78
23;1;11;1000000;0.1;0.0002;78
23;1;12;1000000;0.1;0.0002;78
23;1;13;1000000;0.1;0.0002;78
23;1;14;1000000;0.1;0.0002;78
23;2;1;1000000;0.1;0.0002;56
23;2;2;1000000;0.1;0.0002;56
23;2;3;1000000;0.1;0.0002;56
23;2;4;1000000;0.1;0.0002;56
23;2;5;1000000;0.1;0.0002;56
23;2;6;1000000;0.1;0.0002;56
23;2;7;1000000;0.1;0.0002;56
23;2;8;1000000;0.1;0.0002;56
23;2;9;1000000;0.1;0.0002;56
23;2;10;1000000;0.1;0.0002;56
23;2;11;1000000;0.1;0.0002;56
23;2;12;1000000;0.1;0.0002;56
23;2;13;1000000;0.1;0.0002;56
23;2;14;1000000;0.1;0.0002;56
23;3;1;1000000;0.1;0.0002;112
23;3;2;1000000;0.1;0.0002;112
23;3;3;1000000;0.1;0.0002;112
23;3;4;1000000;0.1;0.0002;112
23;3;5;1000000;0.1;0.0002;112
23;3;6;1000000;0.1;0.0002;112
23;3;7;1000000;0.1;0.0002;112
23;3;8;1000000;0.1;0.0002;112
23;3;9;1000000;0.1;0.0002;112
23;3;10;1000000;0.1;0.0002;112
23;3;11;1000000;0.1;0.0002;112
23;3;12;1000000;0.1;0.0002;112
23;3;13;1000000;0.1;0.0002;112
23;3;14;1000000;0.1;0.0002;112
23;4;1;1000000;0.1;0.0002;124
23;4;2;1000000;0.1;0.0002;124
23;4;3;1000000;0.1;0.0002;124
23;4;4;1000000;0.1;0.0002;124
23;4;5;1000000;0.1;0.0002;124
23;4;6;1000000;0.1;0.0002;124
23;4;7;1000000;0.1;0.0002;124
23;4;8;1000000;0.1;0.0002;124
23;4;9;1000000;0.1;0.0002;124
23;4;10;1000000;0.1;0.0002;124
23;4;11;1000000;0.1;0.0002;124
23;4;12;1000000;0.1;0.0002;124
23;4;13;1000000;0.1;0.0002;124
23;4;14;1000000;0.1;0.0002;124
23;5;1;1000000;0.1;0.0002;107
23;5;2;1000000;0.1;0.0002;107
23;5;3;1000000;0.1;0.0002;107
23;5;4;1000000;0.1;0.0002;107
23;5;5;1000000;0.1;0.0002;107
23;5;6;1000000;0.1;0.0002;107
23;5;7;1000000;0.1;0.0002;107
23;5;8;1000000;0.1;0.0002;107
23;5;9;1000000;0.1;0.0002;107
23;5;10;1000000;0.1;0.0002;107
23;5;11;1000000;0.1;0.0002;107
23;5;12;1000000;0.1;0.0002;107
23;5;13;1000000;0.1;0.0002;107
23;5;14;1000000;0.1;0.0002;107
23;6;1;1000000;0.1;0.0002;63
23;6;2;1000000;0.1;0.0002;63
23;6;3;1000000;0.1;0.0002;63
23;6;4;1000000;0.1;0.0002;63
23;6;5;1000000;0.1;0.0002;63
23;6;6;1000000;0.1;0.0002;63
23;6;7;1000000;0.1;0.0002;63
23;6;8;1000000;0.1;0.0002;63
23;6;9;1000000;0.1;0.0002;63
23;6;10;1000000;0.1;0.0002;63
23;6;11;1000000;0.1;0.0002;63
23;6;12;1000000;0.1;0.0002;63
23;6;13;1000000;0.1;0.0002;63
23;6;14;1000000;0.1;0.0002;63
23;7;1;1000000;0.1;0.0002;82
23;7;2;1000000;0.1;0.0002;82
23;7;3;1000000;0.1;0.0002;82
23;7;4;1000000;0.1;0.0002;82
23;7;5;1000000;0.1;0.0002;82
23;7;6;1000000;0.1;0.0002;82
23;7;7;1000000;0.1;0.0002;82
23;7;8;1000000;0.1;0.0002;82
23;7;9;1000000;0.1;0.0002;82
23;7;10;1000000;0.1;0.0002;82
23;7;11;1000000;0.1;0.0002;82
23;7;12;1000000;0.1;0.0002;82
23;7;13;1000000;0.1;0.0002;82
23;7;14;1000000;0.1;0.0002;82
23;8;1;1000000;0.1;0.0002;26
23;8;2;1000000;0.1;0.0002;26
23;8;3;1000000;0.1;0.0002;26
23;8;4;1000000;0.1;0.0002;26
23;8;5;1000000;0.1;0.0002;26
23;8;6;1000000;0.1;0.0002;26
23;8;7;1000000;0.1;0.0002;26
23;8;8;1000000;0.1;0.0002;26
23;8;9;1000000;0.1;0.0002;26
23;8;10;1000000;0.1;0.0002;26
23;8;11;1000000;0.1;0.0002;26
23;8;12;1000000;0.1;0.0002;26
23;8;13;1000000;0.1;0.0002;26
23;8;14;1000000;0.1;0.0002;26
23;9;1;1000000;0.1;0.0002;54
23;9;2;1000000;0.1;0.0002;54
23;9;3;1000000;0.1;0.0002;54
23;9;4;1000000;0.1;0.0002;54
23;9;5;1000000;0.1;0.0002;54
23;9;6;1000000;0.1;0.0002;54
23;9;7;1000000;0.1;0.0002;54
23;9;8;1000000;0.1;0.0002;54
23;9;9;1000000;0.1;0.0002;54
23;9;10;1000000;0.1;0.0002;54
23;9;11;1000000;0.1;0.0002;54
23;9;12;1000000;0.1;0.0002;54
23;9;13;1000000;0.1;0.0002;54
23;9;14;1000000;0.1;0.0002;54
24;1;1;1000000;0.1;0.0002;50
24;1;2;1000000;0.1;0.0002;50
24;1;3;1000000;0.1;0.0002;50
24;1;4;1000000;0.1;0.0002;50
24;1;5;1000000;0.1;0.0002;50
24;1;6;1000000;0.1;0.0002;50
24;1;7;1000000;0.1;0.0002;50
24;1;8;1000000;0.1;0.0002;50
24;1;9;1000000;0.1;0.0002;50
24;1;10;1000000;0.1;0.0002;50
24;1;11;1000000;0.1;0.0002;50
24;1;12;1000000;0.1;0.0002;50
24;1;13;1000000;0.1;0.0002;50
24;1;14;1000000;0.1;0.0002;50
24;2;1;1000000;0.1;0.0002;78
24;2;2;1000000;0.1;0.0002;78
24;2;3;1000000;0.1;0.0002;78
24;2;4;1000000;0.1;0.0002;78
24;2;5;1000000;0.1;0.0002;78
24;2;6;1000000;0.1;0.0002;78
24;2;7;1000000;0.1;0.0002;78
24;2;8;1000000;0.1;0.0002;78
24;2;9;1000000;0.1;0.0002;78
24;2;10;1000000;0.1;0.0002;78
24;2;11;1000000;0.1;0.0002;78
24;2;12;1000000;0.1;0.0002;78
24;2;13;1000000;0.1;0.0002;78
24;2;14;1000000;0.1;0.0002;78
24;3;1;1000000;0.1;0.0002;148
24;3;2;1000000;0.1;0.0002;148
24;3;3;1000000;0.1;0.0002;148
24;3;4;1000000;0.1;0.0002;148
24;3;5;1000000;0.1;0.0002;148
24;3;6;1000000;0.1;0.0002;148
24;3;7;1000000;0.1;0.0002;148
24;3;8;1000000;0.1;0.0002;148
24;3;9;1000000;0.1;0.0002;148
24;3;10;1000000;0.1;0.0002;148
24;3;11;1000000;0.1;0.0002;148
24;3;12;1000000;0.1;0.0002;148
24;3;13;1000000;0.1;0.0002;148
24;3;14;1000000;0.1;0.0002;148
24;4;1;1000000;0.1;0.0002;98
24;4;2;1000000;0.1;0.0002;98
24;4;3;1000000;0.1;0.0002;98
24;4;4;1000000;0.1;0.0002;98
24;4;5;1000000;0.1;0.0002;98
24;4;6;1000000;0.1;0.0002;98
24;4;7;1000000;0.1;0.0002;98
24;4;8;1000000;0.1;0.0002;98
24;4;9;1000000;0.1;0.0002;98
24;4;10;1000000;0.1;0.0002;98
24;4;11;1000000;0.1;0.0002;98
24;4;12;1000000;0.1;0.0002;98
24;4;13;1000000;0.1;0.0002;98
24;4;14;1000000;0.1;0.0002;98
24;5;1;1000000;0.1;0.0002;77
24;5;2;1000000;0.1;0.0002;77
24;5;3;1000000;0.1;0.0002;77
24;5;4;1000000;0.1;0.0002;77
24;5;5;1000000;0.1;0.0002;77
24;5;6;1000000;0.1;0.0002;77
24;5;7;1000000;0.1;0.0002;77
24;5;8;1000000;0.1;0.0002;77
24;5;9;1000000;0.1;0.0002;77
24;5;10;1000000;0.1;0.0002;77
24;5;11;1000000;0.1;0.0002;77
24;5;12;1000000;0.1;0.0002;77
24;5;13;1000000;0.1;0.0002;77
24;5;14;1000000;0.1;0.0002;77
24;6;1;1000000;0.1;0.0002;100
24;6;2;1000000;0.1;0.0002;100
24;6;3;1000000;0.1;0.0002;100
24;6;4;1000000;0.1;0.0002;100
24;6;5;1000000;0.1;0.0002;100
24;6;6;1000000;0.1;0.0002;100
24;6;7;1000000;0.1;0.0002;100
24;6;8;1000000;0.1;0.0002;100
24;6;9;1000000;0.1;0.0002;100
24;6;10;1000000;0.1;0.0002;100
24;6;11;1000000;0.1;0.0002;100
24;6;12;1000000;0.1;0.0002;100
24;6;13;1000000;0.1;0.0002;100
24;6;14;1000000;0.1;0.0002;100
24;7;1;1000000;0.1;0.0002;47
24;7;2;1000000;0.1;0.0002;47
24;7;3;1000000;0.1;0.0002;47
24;7;4;1000000;0.1;0.0002;47
24;7;5;1000000;0.1;0.0002;47
24;7;6;1000000;0.1;0.0002;47
24;7;7;1000000;0.1;0.0002;47
24;7;8;1000000;0.1;0.0002;47
24;7;9;1000000;0.1;0.0002;47
24;7;10;1000000;0.1;0.0002;47
24;7;11;1000000;0.1;0.0002;47
24;7;12;1000000;0.1;0.0002;47
24;7;13;1000000;0.1;0.0002;47
24;7;14;1000000;0.1;0.0002;47
24;8;1;1000000;0.1;0.0002;123
24;8;2;1000000;0.1;0.0002;123
24;8;3;1000000;0.1;0.0002;123
24;8;4;1000000;0.1;0.0002;123
24;8;5;1000000;0.1;0.0002;123
24;8;6;1000000;0.1;0.0002;123
24;8;7;1000000;0.1;0.0002;123
24;8;8;1000000;0.1;0.0002;123
24;8;9;1000000;0.1;0.0002;123
24;8;10;1000000;0.1;0.0002;123
24;8;11;1000000;0.1;0.0002;123
24;8;12;1000000;0.1;0.0002;123
24;8;13;1000000;0.1;0.0002;123
24;8;14;1000000;0.1;0.0002;123
24;9;1;1000000;0.1;0.0002;76
24;9;2;1000000;0.1;0.0002;76
24;9;3;1000000;0.1;0.0002;76
24;9;4;1000000;0.1;0.0002;76
24;9;5;1000000;0.1;0.0002;76
24;9;6;1000000;0.1;0.0002;76
24;9;7;1000000;0.1;0.0002;76
24;9;8;1000000;0.1;0.0002;76
24;9;9;1000000;0.1;0.0002;76
24;9;10;1000000;0.1;0.0002;76
24;9;11;1000000;0.1;0.0002;76
24;9;12;1000000;0.1;0.0002;76
24;9;13;1000000;0.1;0.0002;76
24;9;14;1000000;0.1;0.0002;76
25;1;1;1000000;0.1;0.0002;112
25;1;2;1000000;0.1;0.0002;112
25;1;3;1000000;0.1;0.0002;112
25;1;4;1000000;0.1;0.0002;112
25;1;5;1000000;0.1;0.0002;112
25;1;6;1000000;0.1;0.0002;112
25;1;7;1000000;0.1;0.0002;112
25;1;8;1000000;0.1;0.0002;112
25;1;9;1000000;0.1;0.0002;112
25;1;10;1000000;0.1;0.0002;112
25;1;11;1000000;0.1;0.0002;112
25;1;12;1000000;0.1;0.0002;112
25;1;13;1000000;0.1;0.0002;112
25;1;14;1000000;0.1;0.0002;112
25;2;1;1000000;0.1;0.0002;87
25;2;2;1000000;0.1;0.0002;87
25;2;3;1000000;0.1;0.0002;87
25;2;4;1000000;0.1;0.0002;87
25;2;5;1000000;0.1;0.0002;87
25;2;6;1000000;0.1;0.0002;87
25;2;7;1000000;0.1;0.0002;87
25;2;8;1000000;0.1;0.0002;87
25;2;9;1000000;0.1;0.0002;87
25;2;10;1000000;0.1;0.0002;87
25;2;11;1000000;0.1;0.0002;87
25;2;12;1000000;0.1;0.0002;87
25;2;13;1000000;0.1;0.0002;87
25;2;14;1000000;0.1;0.0002;87
25;3;1;1000000;0.1;0.0002;56
25;3;2;1000000;0.1;0.0002;56
25;3;3;1000000;0.1;0.0002;56
25;3;4;1000000;0.1;0.0002;56
25;3;5;1000000;0.1;0.0002;56
25;3;6;1000000;0.1;0.0002;56
25;3;7;1000000;0.1;0.0002;56
25;3;8;1000000;0.1;0.0002;56
25;3;9;1000000;0.1;0.0002;56
25;3;10;1000000;0.1;0.0002;56
25;3;11;1000000;0.1;0.0002;56
25;3;12;1000000;0.1;0.0002;56
25;3;13;1000000;0.1;0.0002;56
25;3;14;1000000;0.1;0.0002;56
25;4;1;1000000;0.1;0.0002;89
25;4;2;1000000;0.1;0.0002;89
25;4;3;1000000;0.1;0.0002;89
25;4;4;1000000;0.1;0.0002;89
25;4;5;1000000;0.1;0.0002;89
25;4;6;1000000;0.1;0.0002;89
25;4;7;1000000;0.1;0.0002;89
25;4;8;1000000;0.1;0.0002;89
25;4;9;1000000;0.1;0.0002;89
25;4;10;1000000;0.1;0.0002;89
25;4;11;1000000;0.1;0.0002;89
25;4;12;1000000;0.1;0.0002;89
25;4;13;1000000;0.1;0.0002;89
25;4;14;1000000;0.1;0.0002;89
25;5;1;1000000;0.1;0.0002;40
25;5;2;1000000;0.1;0.0002;40
25;5;3;1000000;0.1;0.0002;40
25;5;4;1000000;0.1;0.0002;40
25;5;5;1000000;0.1;0.0002;40
25;5;6;1000000;0.1;0.0002;40
25;5;7;1000000;0.1;0.0002;40
25;5;8;1000000;0.1;0.0002;40
25;5;9;1000000;0.1;0.0002;40
25;5;10;1000000;0.1;0.0002;40
25;5;11;1000000;0.1;0.0002;40
25;5;12;1000000;0.1;0.0002;40
25;5;13;1000000;0.1;0.0002;40
25;5;14;1000000;0.1;0.0002;40
25;6;1;1000000;0.1;0.0002;129
25;6;2;1000000;0.1;0.0002;129
25;6;3;1000000;0.1;0.0002;129
25;6;4;1000000;0.1;0.0002;129
25;6;5;1000000;0.1;0.0002;129
25;6;6;1000000;0.1;0.0002;129
25;6;7;1000000;0.1;0.0002;129
25;6;8;1000000;0.1;0.0002;129
25;6;9;1000000;0.1;0.0002;129
25;6;10;1000000;0.1;0.0002;129
25;6;11;1000000;0.1;0.0002;129
25;6;12;1000000;0.1;0.0002;129
25;6;13;1000000;0.1;0.0002;129
25;6;14;1000000;0.1;0.0002;129
25;7;1;1000000;0.1;0.0002;104
25;7;2;1000000;0.1;0.0002;104
25;7;3;1000000;0.1;0.0002;104
25;7;4;1000000;0.1;0.0002;104
25;7;5;1000000;0.1;0.0002;104
25;7;6;1000000;0.1;0.0002;104
25;7;7;1000000;0.1;0.0002;104
25;7;8;1000000;0.1;0.0002;104
25;7;9;1000000;0.1;0.0002;104
25;7;10;1000000;0.1;0.0002;104
25;7;11;1000000;0.1;0.0002;104
25;7;12;1000000;0.1;0.0002;104
25;7;13;1000000;0.1;0.0002;104
25;7;14;1000000;0.1;0.0002;104
25;8;1;1000000;0.1;0.0002;78
25;8;2;1000000;0.1;0.0002;78
25;8;3;1000000;0.1;0.0002;78
25;8;4;1000000;0.1;0.0002;78
25;8;5;1000000;0.1;0.0002;78
25;8;6;1000000;0.1;0.0002;78
25;8;7;1000000;0.1;0.0002;78
25;8;8;1000000;0.1;0.0002;78
25;8;9;1000000;0.1;0.0002;78
25;8;10;1000000;0.1;0.0002;78
25;8;11;1000000;0.1;0.0002;78
25;8;12;1000000;0.1;0.0002;78
25;8;13;1000000;0.1;0.0002;78
25;8;14;1000000;0.1;0.0002;78
25;9;1;1000000;0.1;0.0002;65
25;9;2;1000000;0.1;0.0002;65
25;9;3;1000000;0.1;0.0002;65
25;9;4;1000000;0.1;0.0002;65
25;9;5;1000000;0.1;0.0002;65
25;9;6;1000000;0.1;0.0002;65
25;9;7;1000000;0.1;0.0002;65
25;9;8;1000000;0.1;0.0002;65
25;9;9;1000000;0.1;0.0002;65
25;9;10;1000000;0.1;0.0002;65
25;9;11;1000000;0.1;0.0002;65
25;9;12;1000000;0.1;0.0002;65
25;9;13;1000000;0.1;0.0002;65
25;9;14;1000000;0.1;0.0002;65
26;1;1;1000000;0.1;0.0002;41
26;1;2;1000000;0.1;0.0002;41
26;1;3;1000000;0.1;0.0002;41
26;1;4;1000000;0.1;0.0002;41
26;1;5;1000000;0.1;0.0002;41
26;1;6;1000000;0.1;0.0002;41
26;1;7;1000000;0.1;0.0002;41
26;1;8;1000000;0.1;0.0002;41
26;1;9;1000000;0.1;0.0002;41
26;1;10;1000000;0.1;0.0002;41
26;1;11;1000000;0.1;0.0002;41
26;1;12;1000000;0.1;0.0002;41
26;1;13;1000000;0.1;0.0002;41
26;1;14;1000000;0.1;0.0002;41
26;2;1;1000000;0.1;0.0002;105
26;2;2;1000000;0.1;0.0002;105
26;2;3;1000000;0.1;0.0002;105
26;2;4;1000000;0.1;0.0002;105
26;2;5;1000000;0.1;0.0002;105
26;2;6;1000000;0.1;0.0002;105
26;2;7;1000000;0.1;0.0002;105
26;2;8;1000000;0.1;0.0002;105
26;2;9;1000000;0.1;0.0002;105
26;2;10;1000000;0.1;0.0002;105
26;2;11;1000000;0.1;0.0002;105
26;2;12;1000000;0.1;0.0002;105
26;2;13;1000000;0.1;0.0002;105
26;2;14;1000000;0.1;0.0002;105
26;3;1;1000000;0.1;0.0002;128
26;3;2;1000000;0.1;0.0002;128
26;3;3;1000000;0.1;0.0002;128
26;3;4;1000000;0.1;0.0002;128
26;3;5;1000000;0.1;0.0002;128
26;3;6;1000000;0.1;0.0002;128
26;3;7;1000000;0.1;0.0002;128
26;3;8;1000000;0.1;0.0002;128
26;3;9;1000000;0.1;0.0002;128
26;3;10;1000000;0.1;0.0002;128
26;3;11;1000000;0.1;0.0002;128
26;3;12;1000000;0.1;0.0002;128
26;3;13;1000000;0.1;0.0002;128
26;3;14;1000000;0.1;0.0002;128
26;4;1;1000000;0.1;0.0002;94
26;4;2;1000000;0.1;0.0002;94
26;4;3;1000000;0.1;0.0002;94
26;4;4;1000000;0.1;0.0002;94
26;4;5;1000000;0.1;0.0002;94
26;4;6;1000000;0.1;0.0002;94
26;4;7;1000000;0.1;0.0002;94
26;4;8;1000000;0.1;0.0002;94
26;4;9;1000000;0.1;0.0002;94
26;4;10;1000000;0.1;0.0002;94
26;4;11;1000000;0.1;0.0002;94
26;4;12;1000000;0.1;0.0002;94
26;4;13;1000000;0.1;0.0002;94
26;4;14;1000000;0.1;0.0002;94
26;5;1;1000000;0.1;0.0002;39
26;5;2;1000000;0.1;0.0002;39
26;5;3;1000000;0.1;0.0002;39
26;5;4;1000000;0.1;0.0002;39
26;5;5;1000000;0.1;0.0002;39
26;5;6;1000000;0.1;0.0002;39
26;5;7;1000000;0.1;0.0002;39
26;5;8;1000000;0.1;0.0002;39
26;5;9;1000000;0.1;0.0002;39
26;5;10;1000000;0.1;0.0002;39
26;5;11;1000000;0.1;0.0002;39
26;5;12;1000000;0.1;0.0002;39
26;5;13;1000000;0.1;0.0002;39
26;5;14;1000000;0.1;0.0002;39
26;6;1;1000000;0.1;0.0002;44
26;6;2;1000000;0.1;0.0002;44
26;6;3;1000000;0.1;0.0002;44
26;6;4;1000000;0.1;0.0002;44
26;6;5;1000000;0.1;0.0002;44
26;6;6;1000000;0.1;0.0002;44
26;6;7;1000000;0.1;0.0002;44
26;6;8;1000000;0.1;0.0002;44
26;6;9;1000000;0.1;0.0002;44
26;6;10;1000000;0.1;0.0002;44
26;6;11;1000000;0.1;0.0002;44
26;6;12;1000000;0.1;0.0002;44
26;6;13;1000000;0.1;0.0002;44
26;6;14;1000000;0.1;0.0002;44
26;7;1;1000000;0.1;0.0002;50
26;7;2;1000000;0.1;0.0002;50
26;7;3;1000000;0.1;0.0002;50
26;7;4;1000000;0.1;0.0002;50
26;7;5;1000000;0.1;0.0002;50
26;7;6;1000000;0.1;0.0002;50
26;7;7;1000000;0.1;0.0002;50
26;7;8;1000000;0.1;0.0002;50
26;7;9;1000000;0.1;0.0002;50
26;7;10;1000000;0.1;0.0002;50
26;7;11;1000000;0.1;0.0002;50
26;7;12;1000000;0.1;0.0002;50
26;7;13;1000000;0.1;0.0002;50
26;7;14;1000000;0.1;0.0002;50
26;8;1;1000000;0.1;0.0002;89
26;8;2;1000000;0.1;0.0002;89
26;8;3;1000000;0.1;0.0002;89
26;8;4;1000000;0.1;0.0002;89
26;8;5;1000000;0.1;0.0002;89
26;8;6;1000000;0.1;0.0002;89
26;8;7;1000000;0.1;0.0002;89
26;8;8;1000000;0.1;0.0002;89
26;8;9;1000000;0.1;0.0002;89
26;8;10;1000000;0.1;0.0002;89
26;8;11;1000000;0.1;0.0002;89
26;8;12;1000000;0.1;0.0002;89
26;8;13;1000000;0.1;0.0002;89
26;8;14;1000000;0.1;0.0002;89
26;9;1;1000000;0.1;0.0002;165
26;9;2;1000000;0.1;0.0002;165
26;9;3;1000000;0.1;0.0002;165
26;9;4;1000000;0.1;0.0002;165
26;9;5;1000000;0.1;0.0002;165
26;9;6;1000000;0.1;0.0002;165
26;9;7;1000000;0.1;0.0002;165
26;9;8;1000000;0.1;0.0002;165
26;9;9;1000000;0.1;0.0002;165
26;9;10;1000000;0.1;0.0002;165
26;9;11;1000000;0.1;0.0002;165
26;9;12;1000000;0.1;0.0002;165
26;9;13;1000000;0.1;0.0002;165
26;9;14;1000000;0.1;0.0002;165
27;1;1;1000000;0.1;0.0002;130
27;1;2;1000000;0.1;0.0002;130
27;1;3;1000000;0.1;0.0002;130
27;1;4;1000000;0.1;0.0002;130
27;1;5;1000000;0.1;0.0002;130
27;1;6;1000000;0.1;0.0002;130
27;1;7;1000000;0.1;0.0002;130
27;1;8;1000000;0.1;0.0002;130
27;1;9;1000000;0.1;0.0002;130
27;1;10;1000000;0.1;0.0002;130
27;1;11;1000000;0.1;0.0002;130
27;1;12;1000000;0.1;0.0002;130
27;1;13;1000000;0.1;0.0002;130
27;1;14;1000000;0.1;0.0002;130
27;2;1;1000000;0.1;0.0002;148
27;2;2;1000000;0.1;0.0002;148
27;2;3;1000000;0.1;0.0002;148
27;2;4;1000000;0.1;0.0002;148
27;2;5;1000000;0.1;0.0002;148
27;2;6;1000000;0.1;0.0002;148
27;2;7;1000000;0.1;0.0002;148
27;2;8;1000000;0.1;0.0002;148
27;2;9;1000000;0.1;0.0002;148
27;2;10;1000000;0.1;0.0002;148
27;2;11;1000000;0.1;0.0002;148
27;2;12;1000000;0.1;0.0002;148
27;2;13;1000000;0.1;0.0002;148
27;2;14;1000000;0.1;0.0002;148
27;3;1;1000000;0.1;0.0002;131
27;3;2;1000000;0.1;0.0002;131
27;3;3;1000000;0.1;0.0002;131
27;3;4;1000000;0.1;0.0002;131
27;3;5;1000000;0.1;0.0002;131
27;3;6;1000000;0.1;0.0002;131
27;3;7;1000000;0.1;0.0002;131
27;3;8;1000000;0.1;0.0002;131
27;3;9;1000000;0.1;0.0002;131
27;3;10;1000000;0.1;0.0002;131
27;3;11;1000000;0.1;0.0002;131
27;3;12;1000000;0.1;0.0002;131
27;3;13;1000000;0.1;0.0002;131
27;3;14;1000000;0.1;0.0002;131
27;4;1;1000000;0.1;0.0002;174
27;4;2;1000000;0.1;0.0002;174
27;4;3;1000000;0.1;0.0002;174
27;4;4;1000000;0.1;0.0002;174
27;4;5;1000000;0.1;0.0002;174
